2013-05-07 23:03:49,568 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@2924f30]
2013-05-07 23:03:49,574 DEBUG HibernateTransactionManager:752 - Initiating transaction commit
2013-05-07 23:03:49,574 DEBUG HibernateTransactionManager:652 - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@2922f22]
2013-05-07 23:03:49,577 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@2922f22] after transaction
2013-05-07 23:03:49,578 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:12:22,598 DEBUG JspServlet:251 - JspServlet.destroy()
2013-05-07 23:12:25,975 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:12:25,975 DEBUG JspServlet:80 - Scratch dir for the JSP engine is: C:\Users\YUFENG~1\AppData\Local\Temp\Jetty_127_0_0_1_8888_war____-g0qk00\jsp
2013-05-07 23:12:25,975 DEBUG JspServlet:82 - IMPORTANT: Do not modify the generated servlets
2013-05-07 23:12:35,169 DEBUG SpringGwtRemoteServiceServlet:24 - Spring GWT service exporter deployed
2013-05-07 23:12:35,177 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:12:35,179 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:12:35,191 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@282d759
2013-05-07 23:12:35,252 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy198.findUser
2013-05-07 23:12:35,253 DEBUG AnnotationTransactionAttributeSource:106 - Adding transactional method 'findUser' with attribute: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:35,259 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:12:35,275 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:35,326 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@211ce84] for Hibernate transaction
2013-05-07 23:12:35,330 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@211ce84]
2013-05-07 23:12:35,352 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
